Booking_ID,User_Type,Location_Zone,Slot_Type,Start_Time,Duration_Hours,Base_Price_Per_Hour,Dynamic_Price_Per_Hour,Occupancy_Status,Payment_Mode,User_Rating,Event_Tag,Anomaly
B2710,Regular,IT_Hub,Apartment_Lot,16:45,8,44.14,44.14,Occupied,UPI,4.3,Normal_Day,No
B2711,Regular,Commercial,Driveway,13:15,2,75.3,75.3,Occupied,UPI,4.4,Normal_Day,No
B2712,Office_Commuter,IT_Hub,Commercial_Space,08:45,4,44.38,57.69,Available,Card,,Weekend,No
B2713,Regular,Airport_Proximity,Apartment_Lot,09:15,4,72.9,94.77,Occupied,UPI,4.8,Weekend,No
B2714,Regular,Commercial,Driveway,20:30,2,69.88,69.88,Occupied,UPI,4.9,Normal_Day,No
B2715,Regular,Commercial,Driveway,20:15,4,63.54,63.54,Occupied,UPI,4.4,Normal_Day,No
B2716,Office_Commuter,Residential,Driveway,12:00,2,38.52,38.52,Available,Wallet,,Normal_Day,No
B2717,Regular,Residential,Commercial_Space,16:30,3,57.1,74.23,Occupied,Wallet,4.5,Weekend,No
B2718,Tourist,IT_Hub,Apartment_Lot,06:45,10,30.62,30.62,Occupied,Wallet,4.0,Normal_Day,No
B2719,Event_Goer,Residential,Driveway,10:15,10,36.27,36.27,Available,UPI,,Normal_Day,No
B2720,Regular,Residential,Driveway,10:30,4,57.85,75.2,Occupied,UPI,3.8,Weekend,No
B2721,Event_Goer,Residential,Apartment_Lot,12:45,3,48.0,62.4,Occupied,Wallet,3.7,Weekend,No
B2722,Office_Commuter,Airport_Proximity,Valet_Service,16:15,2,111.48,111.48,Occupied,Wallet,4.5,Normal_Day,No
B2723,Regular,Residential,Apartment_Lot,15:00,1,48.36,72.54,Available,Card,,Festival,Yes
B2724,Event_Goer,IT_Hub,Driveway,21:30,4,43.37,43.37,Occupied,Wallet,3.7,Normal_Day,No
B2725,Regular,IT_Hub,Valet_Service,08:45,2,90.84,90.84,Occupied,UPI,4.9,Normal_Day,No
B2726,Event_Goer,Residential,Driveway,14:45,3,20.75,20.75,Occupied,UPI,4.4,Normal_Day,No
B2727,Event_Goer,IT_Hub,Commercial_Space,10:15,3,38.61,50.19,Occupied,UPI,4.7,Weekend,No
B2728,Regular,IT_Hub,Valet_Service,07:45,6,89.62,134.43,Occupied,UPI,4.3,Festival,No
B2729,Regular,Airport_Proximity,Apartment_Lot,09:00,2,66.33,86.23,Available,UPI,,Weekend,No
B2730,Office_Commuter,IT_Hub,Driveway,13:30,1,32.29,48.44,Occupied,Wallet,4.1,Festival,No
B2731,Tourist,Commercial,Driveway,21:45,8,66.7,66.7,Occupied,UPI,3.9,Normal_Day,No
B2732,Tourist,Residential,Driveway,17:15,4,48.06,62.48,Occupied,UPI,5.0,Weekend,No
B2733,Event_Goer,Residential,Driveway,13:00,8,45.99,45.99,Occupied,Card,4.8,Normal_Day,No
B2734,Regular,Commercial,Apartment_Lot,11:00,8,63.26,63.26,Occupied,Wallet,3.3,Normal_Day,No
B2735,Office_Commuter,Commercial,Apartment_Lot,06:00,2,60.82,79.07,Occupied,Wallet,4.5,Weekend,No
B2736,Tourist,Commercial,Commercial_Space,09:30,10,77.25,100.42,Occupied,Wallet,3.6,Weekend,No
B2737,Regular,Residential,Apartment_Lot,14:30,2,21.9,28.47,Occupied,UPI,4.4,Weekend,No
B2738,Regular,IT_Hub,Commercial_Space,18:15,2,35.97,35.97,Available,Card,,Normal_Day,No
B2739,Regular,IT_Hub,Driveway,09:00,8,30.53,30.53,Available,UPI,,Normal_Day,No
B2740,Regular,IT_Hub,Valet_Service,12:15,1,69.9,69.9,Occupied,UPI,4.3,Normal_Day,No
B2741,Regular,IT_Hub,Driveway,17:45,6,41.61,41.61,Occupied,UPI,3.2,Normal_Day,No
B2742,Office_Commuter,Commercial,Commercial_Space,13:45,8,69.15,69.15,Occupied,Wallet,3.4,Normal_Day,No
B2743,Regular,Commercial,Apartment_Lot,16:15,4,70.89,99.25,Occupied,UPI,3.1,Sport_Event,No
B2744,Regular,Residential,Apartment_Lot,08:30,3,29.19,29.19,Occupied,Card,3.2,Normal_Day,No
B2745,Tourist,Residential,Apartment_Lot,14:45,6,41.57,41.57,Occupied,UPI,3.2,Normal_Day,No
B2746,Event_Goer,IT_Hub,Apartment_Lot,09:30,2,20.77,20.77,Occupied,Wallet,3.8,Normal_Day,No
B2747,Tourist,IT_Hub,Driveway,11:30,4,34.31,44.6,Occupied,UPI,3.6,Weekend,No
B2748,Event_Goer,Residential,Driveway,17:30,2,20.21,28.29,Available,UPI,,Sport_Event,Yes
B2749,Regular,Commercial,Apartment_Lot,21:30,2,57.95,81.13,Occupied,UPI,3.6,Sport_Event,No
B2750,Office_Commuter,IT_Hub,Apartment_Lot,13:15,1,35.0,45.5,Occupied,Card,3.2,Weekend,No
B2751,Regular,Commercial,Apartment_Lot,22:00,4,49.68,49.68,Occupied,Wallet,4.4,Normal_Day,No
B2752,Regular,Residential,Apartment_Lot,15:15,1,20.82,29.15,Occupied,Wallet,4.0,Sport_Event,No
B2753,Regular,Commercial,Driveway,08:15,3,67.39,67.39,Occupied,Wallet,3.6,Normal_Day,No
B2754,Regular,Commercial,Valet_Service,21:45,1,121.08,157.4,Occupied,Wallet,3.3,Weekend,No
B2755,Regular,IT_Hub,Apartment_Lot,08:00,6,28.73,28.73,Occupied,UPI,4.9,Normal_Day,No
B2756,Office_Commuter,Airport_Proximity,Commercial_Space,06:00,2,75.28,105.39,Occupied,UPI,4.2,Sport_Event,No
B2757,Tourist,Residential,Driveway,22:00,2,48.37,62.88,Occupied,UPI,4.0,Weekend,No
B2758,Regular,Commercial,Driveway,06:45,6,79.0,79.0,Occupied,Card,3.6,Normal_Day,No
B2759,Office_Commuter,Commercial,Driveway,18:15,2,62.19,80.85,Occupied,UPI,4.7,Weekend,No
B2760,Regular,Residential,Apartment_Lot,16:15,3,42.47,55.21,Occupied,UPI,4.6,Weekend,No
B2761,Event_Goer,Residential,Driveway,14:00,3,36.99,55.48,Occupied,UPI,4.8,Festival,No
B2762,Event_Goer,Event_Venue,Driveway,22:45,2,42.45,42.45,Occupied,UPI,4.5,Normal_Day,No
B2763,Regular,IT_Hub,Driveway,18:45,4,56.36,56.36,Available,Card,,Normal_Day,No
B2764,Regular,Residential,Driveway,12:30,6,46.19,46.19,Occupied,Card,3.3,Normal_Day,No
B2765,Tourist,Residential,Apartment_Lot,20:15,3,44.2,66.3,Occupied,Card,3.9,Festival,No
B2766,Regular,Commercial,Commercial_Space,06:30,3,81.17,121.75,Occupied,Wallet,4.2,Festival,No
B2767,Regular,Residential,Valet_Service,06:30,3,83.06,116.28,Occupied,Wallet,4.6,Sport_Event,No
B2768,Office_Commuter,Residential,Driveway,06:15,3,29.71,41.59,Occupied,UPI,3.3,Sport_Event,No
B2769,Regular,Residential,Commercial_Space,19:15,2,49.36,49.36,Occupied,UPI,4.4,Strike/Bandh,Yes
B2770,Office_Commuter,IT_Hub,Apartment_Lot,14:45,8,48.28,62.76,Occupied,UPI,3.7,Weekend,No
B2771,Regular,IT_Hub,Driveway,14:30,3,48.02,48.02,Occupied,UPI,4.4,Normal_Day,No
B2772,Regular,IT_Hub,Commercial_Space,13:30,2,39.46,39.46,Occupied,Wallet,4.1,Strike/Bandh,Yes
B2773,Regular,Residential,Driveway,08:45,2,32.92,32.92,Occupied,UPI,4.3,Normal_Day,No
B2774,Regular,Event_Venue,Commercial_Space,12:30,8,48.1,48.1,Occupied,UPI,4.5,Normal_Day,No
B2775,Event_Goer,Commercial,Valet_Service,15:15,2,110.59,143.77,Occupied,UPI,4.0,Weekend,No
B2776,Office_Commuter,IT_Hub,Driveway,13:30,10,44.15,44.15,Occupied,Wallet,3.6,Normal_Day,No
B2777,Event_Goer,Event_Venue,Apartment_Lot,19:30,6,42.27,63.41,Available,UPI,,Festival,Yes
B2778,Regular,IT_Hub,Apartment_Lot,13:30,2,43.8,43.8,Occupied,Wallet,3.4,Normal_Day,No
B2779,Regular,Event_Venue,Driveway,18:30,2,43.46,43.46,Available,UPI,,Normal_Day,No
B2780,Regular,Residential,Apartment_Lot,22:45,3,44.72,67.08,Available,UPI,,Festival,Yes
B2781,Tourist,Residential,Commercial_Space,18:30,8,34.27,44.55,Available,UPI,,Weekend,No
B2782,Tourist,Event_Venue,Driveway,08:30,10,42.89,42.89,Occupied,UPI,4.7,Normal_Day,No
B2783,Office_Commuter,Commercial,Driveway,12:45,2,71.65,93.15,Occupied,Wallet,4.7,Weekend,No
B2784,Event_Goer,Commercial,Commercial_Space,14:30,3,75.45,105.63,Available,UPI,,Sport_Event,Yes
B2785,Tourist,Commercial,Driveway,15:00,8,78.87,110.42,Available,Card,,Sport_Event,Yes
B2786,Office_Commuter,Residential,Driveway,14:30,6,42.22,42.22,Occupied,UPI,4.9,Normal_Day,No
B2787,Regular,Event_Venue,Commercial_Space,07:15,6,47.45,66.43,Occupied,UPI,4.1,Sport_Event,No
B2788,Office_Commuter,Commercial,Apartment_Lot,08:00,1,61.53,92.3,Occupied,Wallet,3.3,Festival,No
B2789,Office_Commuter,Event_Venue,Commercial_Space,18:00,2,42.41,42.41,Available,UPI,,Normal_Day,No
B2790,Tourist,Residential,Driveway,06:30,6,38.14,57.21,Occupied,Wallet,3.3,Festival,No
B2791,Regular,Residential,Driveway,19:45,6,52.59,68.37,Occupied,UPI,3.8,Weekend,No
B2792,Office_Commuter,Residential,Apartment_Lot,15:45,3,46.71,70.06,Available,UPI,,Festival,Yes
B2793,Office_Commuter,Commercial,Apartment_Lot,15:45,10,73.3,73.3,Occupied,Wallet,4.2,Normal_Day,No
B2794,Office_Commuter,Residential,Driveway,16:15,1,34.16,34.16,Occupied,Card,3.6,Normal_Day,No
B2795,Regular,IT_Hub,Apartment_Lot,19:00,2,36.28,36.28,Occupied,UPI,3.6,Normal_Day,No
B2796,Tourist,IT_Hub,Driveway,06:45,1,45.67,45.67,Available,Card,,Normal_Day,No
B2797,Office_Commuter,Event_Venue,Apartment_Lot,18:45,8,38.7,38.7,Occupied,Wallet,4.4,Normal_Day,No
B2798,Regular,Event_Venue,Commercial_Space,10:30,10,33.1,33.1,Occupied,UPI,3.3,Normal_Day,No
B2799,Tourist,Residential,Driveway,16:00,2,22.04,28.65,Occupied,UPI,4.5,Weekend,No
